id,brand,model,product_name,condition,last_sale,last_sale_size,lowest_ask,highest_bid,since_last_sale_dollar,since_last_sale_percent,colorway,retail_price,release_date,high_52_week,low_52_week,low_12_month_trade,high_12_month_trade,volatility,num_sales_12_month,price_premium_12_month,avg_sale_price_12_month,period
adidas-adizero-prime-boost-avengers-age-of-ultron,adidas,adizero,adidas adizero prime boost avengers age of ultron,New,10700.0,10,28500.0,15800.0,0.0,0.0,Cool Grey/Silver Metallic/Solar Green,20940.0,2015-05-01,10700.0,10700.0,9600.0,11700.0,,1.0,-49.5,10700.0,1997.0
adidas-stan-smith-pharrell-holi-blue,adidas,stan,adidas stan smith pharrell holi blue,New,10600.0,9,8000.0,35700.0,1800.0,20.0,Bright Blue/Running White/Running White,9946.5,2018-03-16,13200.0,8800.0,9100.0,12100.0,14.1,6.0,5.3,11000.0,947.0
adidas-ultraboost-laceless-white-multicolor,adidas,ultraboost,adidas ultraboost laceless white multicolor,New,18500.0,12,13200.0,11500.0,6900.0,59.0,Footwear White/Active Red/Active Green,20940.0,,18500.0,8500.0,16000.0,21000.0,13.8,22.0,-12.5,12200.0,
adidas-kamanda-energy-ink,adidas,kamanda,adidas kamanda energy ink,New,8000.0,10,8000.0,6900.0,-500.0,-6.0,Energy Ink/Energy Ink/Crystal White,13611.0,2018-11-01,11600.0,2700.0,6500.0,9400.0,18.5,61.0,-42.3,6300.0,717.0
adidas-nmd-r1-gum-pack-white,adidas,nmd,adidas nmd r1 gum pack white,New,23400.0,11,15900.0,17300.0,3900.0,20.0,,17799.0,2017-02-04,27900.0,5800.0,20700.0,26200.0,11.6,79.0,30.6,18400.0,1352.0
adidas-eqt-support-adv-white-navy-scarlet,adidas,eqt,adidas eqt support adv white navy scarlet,New,9500.0,9.5,8800.0,6300.0,-100.0,-1.0,Crystal White/Collegiate Navy/Scarlet,11517.0,2018-03-01,14100.0,4800.0,8300.0,10800.0,13.2,34.0,-18.2,8600.0,962.0
adidas-harden-ls-olive,adidas,harden,adidas harden ls olive,New,12900.0,9,11600.0,7300.0,1800.0,16.0,,16752.0,2017-11-25,12900.0,6800.0,10500.0,15300.0,18.7,12.0,-23.8,9900.0,1058.0
adidas-nite-jogger-3m-core-black,adidas,nite,adidas nite jogger 3m core black,New,6800.0,10,6200.0,5700.0,-1100.0,-15.0,Core Black/Core Black/Core Black,14658.0,2019-10-03,11600.0,4800.0,5300.0,8300.0,22.6,104.0,-54.3,7300.0,381.0
adidas-n3xt-l3v3l-bold-gold,adidas,n3xt,adidas n3xt l3v3l bold gold,New,14000.0,11,12200.0,7400.0,1800.0,15.0,Bold Gold/Core Black/Scarlet,18846.0,2019-01-01,18900.0,8600.0,10800.0,17100.0,23.1,6.0,-26.7,12800.0,656.0
adidas-350-oyster-holdings-ash-pearl,adidas,350,adidas 350 oyster holdings ash pearl,New,5800.0,8,6300.0,4700.0,-400.0,-7.0,Ash Pearl/Chalk White/Gold Metallic,13611.0,2018-03-29,6300.0,5800.0,5700.0,6000.0,2.7,4.0,-57.7,6100.0,934.0
adidas-ubersonic-3-palace-wimbledon-black,adidas,ubersonic,adidas ubersonic 3.0 palace wimbledon black,New,23400.0,10,5600.0,,0.0,0.0,Core Black/Silver Metallic,17799.0,2018-07-03,23400.0,23400.0,21100.0,25800.0,,1.0,30.6,23400.0,838.0
adidas-ultra-boost-mid-run-thru-time,adidas,ultra,adidas ultra boost mid run thru time,New,12600.0,8,10300.0,15800.0,-300.0,-3.0,,20940.0,2017-07-19,20500.0,2800.0,9900.0,15300.0,21.5,74.0,-40.5,12100.0,1187.0
adidas-ultra-boost-dna-parley-2020,adidas,ultra,adidas ultra boost dna parley white (2020),New,14300.0,10.5,11400.0,16800.0,6400.0,80.0,Cloud White/Cloud White/Blue Spirit,18846.0,2020-06-08,33700.0,8000.0,12400.0,16200.0,13.2,365.0,-25.0,17300.0,132.0
adidas-ultra-boost-laceless-mid-triple-white,adidas,ultra,adidas ultra boost laceless mid triple white,New,8500.0,10.5,14800.0,11500.0,-6800.0,-45.0,,20940.0,2017-08-01,25200.0,8000.0,3600.0,13300.0,57.1,35.0,-60.0,13300.0,1174.0
adidas-ultra-boost-royal-blue,adidas,ultra,adidas ultra boost 1.0 royal blue,New,24900.0,11,26900.0,19600.0,-2700.0,-10.0,,18846.0,2015-07-08,32400.0,14500.0,18200.0,31700.0,27.2,7.0,31.1,24900.0,1929.0
adidas-tubular-rise-black-white,adidas,tubular,adidas tubular rise black white,New,12400.0,12,11200.0,2600.0,0.0,0.0,Core Black/Core Black/Footwear White,16752.0,2017-07-01,12500.0,11100.0,11700.0,13000.0,5.1,3.0,-26.8,12000.0,1205.0
adidas-yung-1-night-jungle-purple,adidas,yung-1,adidas yung-1 night jungle purple,New,6400.0,10.5,6900.0,,-10000.0,-61.0,Core Black/Core Black/Core Black,13611.0,2019-11-16,16400.0,6400.0,1400.0,11400.0,79.2,2.0,-53.8,11400.0,337.0
adidas-yeezy-boost-350-v2-cinder,adidas,yeezy,adidas yeezy boost 350 v2 cinder,New,41000.0,5.5,35400.0,43200.0,4200.0,11.0,Cinder/Cinder/Cinder,23034.0,2020-03-21,69100.0,10600.0,38800.0,43300.0,5.4,41250.0,76.8,33600.0,211.0
adidas-i-5923-triple-black,adidas,i-5923,adidas i-5923 triple black,New,5300.0,8,6200.0,6300.0,-1500.0,-22.0,Core Black/Core Black/Core Black,13611.0,2019-04-01,13800.0,4300.0,4100.0,6600.0,23.4,111.0,-61.5,7200.0,566.0
adidas-nite-jogger-3m-vapour-pink-w,adidas,nite,adidas nite jogger 3m vapour pink (w),New,7300.0,6,8000.0,,500.0,6.0,Vapour Pink/Vapour Pink/Icey Pink,13611.0,2019-10-03,7300.0,5800.0,6800.0,7800.0,7.6,4.0,-46.9,6600.0,381.0
adidas-ultra-boost-2-city-series-nyc,adidas,ultra,adidas ultra boost 2.0 city series nyc,New,8600.0,9.5,8900.0,12600.0,-100.0,-1.0,Core Black/Blue/Scarlet,18846.0,2019-07-01,16100.0,7600.0,6500.0,10700.0,24.1,140.0,-55.0,11200.0,475.0
adidas-accelerator-ultra-boost-david-beckham-black,adidas,accelerator,adidas accelerator ultra boost david beckham black,New,31600.0,9,28400.0,15800.0,20700.0,190.0,,26175.0,2017-11-20,36800.0,10900.0,24300.0,38800.0,23.2,15.0,19.6,18500.0,1063.0
adidas-ultra-boost-19-ice-mint-grey-six,adidas,ultra,adidas ultra boost 19 ice mint grey six,New,8000.0,11.5,7400.0,9400.0,-500.0,-6.0,Ice Mint/Ice Mint/Grey Six,18846.0,2019-04-19,16100.0,6100.0,6200.0,9700.0,22.8,401.0,-58.3,8900.0,548.0
adidas-y-3-noci-0003-black-red,adidas,y-3,adidas y-3 noci 0003 black red,New,19800.0,9.5,,,-11900.0,-38.0,,43974.0,2016-06-26,31700.0,19800.0,13800.0,25800.0,30.5,2.0,-55.6,25800.0,1575.0
adidas-nmd-xr1-triple-grey,adidas,nmd,adidas nmd xr1 triple grey,New,11600.0,6,12300.0,21000.0,1100.0,10.0,,15705.0,2017-08-31,27000.0,6400.0,6300.0,17000.0,46.6,75.0,-26.7,16000.0,1144.0
adidas-nmd-hu-pharrell-williams-green,adidas,nmd,adidas nmd r1 pharrell hu green,New,45500.0,10,50100.0,52600.0,-11300.0,-20.0,,25128.0,2016-09-29,89500.0,36900.0,35300.0,55700.0,22.4,49.0,79.6,56200.0,1480.0
adidas-ultra-boost-sl-white-grey-scarlet,adidas,ultra,adidas ultra boost s&l white grey scarlet,New,10600.0,9.5,9000.0,9400.0,600.0,5.0,Cloud White/Grey Two/Scarlet,18846.0,2019-06-23,20300.0,2700.0,8100.0,13100.0,23.5,294.0,-44.4,10800.0,483.0
adidas-nmd-core-black-lush-red,adidas,nmd,adidas nmd r1 core black lush red (2015/2017),New,21700.0,11,22900.0,23700.0,-2300.0,-10.0,,17799.0,2015-12-12,33800.0,11500.0,18700.0,24600.0,13.7,442.0,20.6,23300.0,1772.0
adidas-js-bones-jeremy-scott-multi-color,adidas,js,adidas js bones jeremy scott multi-color,New,26400.0,8.5,,3600.0,10600.0,67.0,Faded Gold Star/Solar Blue/Bahia Magenta,20940.0,2014-04-01,26400.0,15900.0,21900.0,30900.0,17.2,3.0,25.0,20200.0,2392.0
adidas-pure-boost-2017-burgundy,adidas,pureboost,adidas pureboost 2017 burgundy,New,15400.0,9.5,15600.0,5200.0,0.0,0.0,,14658.0,2017-02-01,15400.0,15400.0,13900.0,17000.0,,1.0,4.3,15400.0,1355.0
adidas-nmd-r1-neighborhood-core-black,adidas,nmd,adidas nmd r1 neighborhood core black,New,22200.0,9,31700.0,34700.0,-17900.0,-45.0,Core Black/Footwear White/Core Black,20940.0,2018-02-24,126500.0,15900.0,17700.0,26700.0,20.4,89.0,5.0,36200.0,967.0
adidas-crazy-byw-2-white-black,adidas,crazy,adidas crazy byw 2 white black,New,10600.0,8,10600.0,4700.0,-2100.0,-17.0,Footwear White/Core Black/Real Purple,14658.0,2018-10-01,12700.0,4300.0,7600.0,13500.0,28.2,6.0,-28.6,7700.0,748.0
adidas-x-18-tr-world-cup-2018-sonic-yellow,adidas,x,adidas x 18+ tr world cup 2018 sonic yellow,New,8000.0,8,9000.0,2700.0,0.0,0.0,Sonic Yellow/Sonic Yellow/Ice Yellow,19893.0,2018-06-07,8000.0,8000.0,7200.0,8800.0,,1.0,-60.5,8000.0,864.0
adidas-ultra-boost-3-mystery-grey,adidas,ultra,adidas ultra boost 3.0 mystery grey,New,14300.0,9.5,15300.0,15800.0,-1000.0,-7.0,,18846.0,,26400.0,10600.0,11000.0,17500.0,23.0,111.0,-25.0,16400.0,
adidas-pro-model-black-white,adidas,pro,adidas pro model black white,New,9400.0,13,6900.0,7900.0,1500.0,19.0,Core Black/Footwear White/Gold Foil,12564.0,2020-02-01,12600.0,5500.0,7100.0,11700.0,24.3,7.0,-25.8,9400.0,260.0
adidas-ultra-boost-pb-core-black-signal-coral,adidas,ultra,adidas ultra boost pb core black signal coral,New,11100.0,9.5,11000.0,7300.0,-4200.0,-28.0,Core Black/Cloud White/Signal Coral,18846.0,2020-02-27,15400.0,9500.0,9400.0,12800.0,15.1,10.0,-41.7,11500.0,234.0
adidas-futurepacer-grey-one,adidas,futurepacer,adidas futurepacer grey one,New,7300.0,12,6900.0,5700.0,500.0,6.0,Grey One/Footwear White/Core Black,18846.0,2018-07-14,18500.0,4300.0,6400.0,8300.0,13.6,31.0,-61.7,7100.0,827.0
adidas-climacool-triple-black,adidas,climacool,adidas climacool triple black,New,7400.0,8.5,8200.0,5200.0,-4900.0,-40.0,,12564.0,2016-04-02,12400.0,7400.0,5000.0,10000.0,33.2,2.0,-41.4,10000.0,1660.0
adidas-nmd-ts1-gore-tex-core-black-shock-red,adidas,nmd,adidas nmd ts1 gore-tex core black shock red,New,10700.0,7,9200.0,15800.0,1700.0,19.0,Core Black/Carbon/Shock Red,23034.0,2018-01-01,21000.0,6200.0,9400.0,12000.0,11.7,116.0,-54.2,10100.0,1021.0
adidas-nite-jogger-cloud-white-crystal,adidas,nite,adidas nite jogger cloud white crystal,New,12400.0,7/8W,9700.0,,0.0,0.0,Cloud White / Cloud White / Crystal White,13611.0,,12400.0,12400.0,11100.0,13600.0,,1.0,-10.0,12400.0,
adidas-pod-s3-1-traffic-warden,adidas,pod-s3.1,adidas pod-s3.1 traffic warden,New,7500.0,9.5,11100.0,,400.0,4.0,Core Black/Solar Yellow/Footwear White,13611.0,2018-11-22,9500.0,3900.0,6300.0,8800.0,16.7,15.0,-45.4,6300.0,696.0
adidas-deerupt-muted-neons-solar-slime,adidas,deerupt,adidas deerupt muted neons solar slime,New,7400.0,10,6900.0,6800.0,0.0,0.0,Semi Solar Slime/Core Black/Core Black,10470.0,2018-04-27,8000.0,3200.0,6200.0,8700.0,17.4,11.0,-30.0,6600.0,905.0
adidas-predator-mutator-20-1-fg-black-white-red,adidas,predator,adidas predator mutator 20.1 fg black white red,New,19800.0,9.5,8500.0,7100.0,0.0,0.0,Core Black/Cloud White/Active Red,23557.5,2020-02-23,19800.0,19800.0,17800.0,21800.0,,1.0,-16.9,19800.0,238.0
adidas-superstar-boost-primeknit-black-white,adidas,superstar,adidas superstar boost primeknit black white,New,9500.0,8,13800.0,,1600.0,20.0,,14658.0,2017-04-10,9500.0,8000.0,8800.0,10400.0,8.3,2.0,-35.7,8800.0,1287.0
adidas-continental-vulc-arizona-watermelon,adidas,continental,adidas continental vulc arizona watermelon,New,8200.0,9,8500.0,5200.0,300.0,3.0,Red/Red/White,9423.0,2019-09-01,13200.0,8000.0,5800.0,10500.0,29.0,5.0,-14.4,10400.0,413.0
adidas-zx-flux-xeno-black,adidas,zx,adidas zx flux xeno black,New,37300.0,8,15700.0,17300.0,3000.0,9.0,Supplier Colour/Core Black/Core Black,11517.0,2015-11-22,39700.0,16900.0,28300.0,46100.0,24.0,9.0,220.7,28000.0,1792.0
adidas-superstar-core-black-collegiate-royal,adidas,superstar,adidas superstar core black collegiate royal,New,7800.0,10.5,5200.0,5200.0,-3700.0,-33.0,Core Black/Cloud White/Collegiate Royal,8376.0,2020-02-13,11600.0,7800.0,6300.0,9400.0,19.9,4.0,-7.5,9000.0,248.0
adidas-gazelle-collegiate-royal,adidas,gazelle,adidas gazelle collegiate royal,New,11400.0,8.5,8400.0,5200.0,3000.0,35.0,Collegiate Royal/Cloud White/Cloud White,11517.0,2018-11-01,11400.0,4600.0,9700.0,13000.0,14.6,10.0,-2.1,7700.0,717.0
adidas-3st-004-collegiate-royal,adidas,3st.004,adidas 3st.004 collegiate royal,New,5300.0,11.5,10600.0,,0.0,0.0,Collegiate Royal/Cloud White/Antique Silver,12564.0,2019-02-07,6400.0,5300.0,4800.0,5800.0,9.4,3.0,-58.3,5600.0,619.0
adidas-eqt-support-ultra-core-black,adidas,eqt,adidas eqt support ultra core black,New,8200.0,8,6400.0,8400.0,1000.0,13.0,,18846.0,2017-01-26,15800.0,6100.0,4900.0,11400.0,40.5,6.0,-57.2,8700.0,1361.0
adidas-fluid-flow-grey-two,adidas,fluid,adidas fluid flow grey two,New,5800.0,11,19000.0,,0.0,0.0,Grey Two/Cloud White/Signal Coral,8376.0,,5800.0,5800.0,5300.0,6500.0,,1.0,-31.3,5800.0,
adidas-d-rose-773-2i-court-green,adidas,d,adidas d rose 773 2i court green,New,4100.0,11,,2600.0,-1600.0,-30.0,Court Green/ White Core Black,12040.5,,5700.0,4100.0,3200.0,4900.0,21.0,2.0,-67.0,4900.0,
adidas-nmd-racer-whitaker-group,adidas,nmd,adidas nmd racer whitaker group,New,9500.0,7.5,10600.0,5500.0,-1000.0,-10.0,Footwear White/Core Black/Street Wood,18846.0,2018-06-08,14300.0,5300.0,7200.0,11900.0,24.6,56.0,-50.0,8600.0,863.0
adidas-yeezy-boost-350-v2-beluga-2-0,adidas,yeezy,adidas yeezy boost 350 v2 beluga 2.0,New,73700.0,11,59100.0,72000.0,-2700.0,-4.0,,23034.0,2017-11-25,102800.0,31700.0,68300.0,79100.0,7.3,3242.0,217.7,60400.0,1058.0
adidas-eqt-running-support-93-packer-shoes-micropacer,adidas,eqt,"adidas eqt running support 93 packer shoes ""micropacer""",New,14000.0,11,11600.0,17300.0,200.0,1.0,,14658.0,2014-08-29,20400.0,12700.0,10900.0,16900.0,21.5,7.0,-5.9,16700.0,2242.0
adidas-zx-flux-aged-copper,adidas,zx,adidas zx flux aged copper,New,6900.0,12.5,19200.0,10200.0,0.0,0.0,,9318.300000000001,2015-05-30,6900.0,6900.0,6300.0,7600.0,,1.0,-27.0,6900.0,1968.0
adidas-zx-2k-boost-core-black-solar-yellow,adidas,zx,adidas zx 2k boost core black solar yellow,New,20600.0,8,11700.0,8200.0,8000.0,63.0,Core Black/Solar Yellow/Cloud White,15705.0,2020-08-01,20700.0,8300.0,16200.0,25000.0,21.3,7.0,30.0,16400.0,78.0
adidas-crazy-byw-lvl-1-black-white,adidas,crazy,adidas crazy byw lvl 1 black white,New,10100.0,8,4800.0,7300.0,4300.0,73.0,Core Black/Footwear White/Club Purple,17799.0,2018-02-15,13200.0,3700.0,8300.0,11900.0,18.2,122.0,-44.1,6800.0,976.0
adidas-nemeziz-tango-17-ultra-boost-triple-black,adidas,nemeziz,adidas nemeziz tango 17 ultra boost triple black,New,27500.0,8,18500.0,20900.0,6100.0,28.0,,20940.0,2017-07-06,30400.0,9000.0,22600.0,32300.0,17.7,28.0,30.0,19000.0,1200.0
adidas-adizero-black-rainbow,adidas,adizero,adidas adizero prime black rainbow,New,11500.0,10.5,18000.0,,0.0,0.0,,20940.0,2016-03-01,11500.0,11500.0,10400.0,12700.0,,1.0,-45.5,11500.0,1692.0
adidas-yeezy-boost-350-v2-asriel,adidas,yeezy,adidas yeezy boost 350 v2 carbon,New,27300.0,10,27300.0,30100.0,-1100.0,-4.0,Carbon/Carbon/Carbon,23034.0,2020-10-02,47600.0,25900.0,26100.0,28600.0,4.7,16767.0,17.7,30500.0,16.0
adidas-ubersonic-3-palace-wimbledon-white,adidas,ubersonic,adidas ubersonic 3.0 palace wimbledon white,New,19500.0,10.5,,21000.0,5900.0,43.0,Cloud White/Grey/Hi-Res Red,17799.0,2018-07-03,23100.0,13600.0,16500.0,22600.0,15.7,7.0,9.0,18600.0,838.0
adidas-response-hoverturf-gf6100am-gardening-club,adidas,response,adidas response hoverturf gf6100am gardening club,New,9400.0,10.5,10600.0,6800.0,1500.0,19.0,Grey Three/Core White/Maroon,16752.0,2019-10-12,19000.0,5300.0,5400.0,13400.0,42.7,26.0,-44.4,10000.0,372.0
adidas-falcon-icey-pink-clear-mint-w,adidas,falcon,adidas falcon icey pink clear mint (w),New,10600.0,8.5W,12700.0,,0.0,0.0,Icey Pink/Clear Mint/Grey Two,10470.0,2020-05-06,10600.0,10600.0,9500.0,11600.0,,1.0,,10600.0,165.0
adidas-sodermalm-sneakersnstuff,adidas,sodermalm,adidas sodermalm sneakersnstuff,New,15900.0,9,17000.0,12600.0,-3400.0,-18.0,Bold Green/Footwear White/Gum 3,11412.300000000001,2019-11-23,31700.0,11100.0,11100.0,20600.0,29.8,45.0,37.6,17400.0,330.0
adidas-campus-human-made-grey,adidas,campus,adidas campus human made grey,New,8200.0,10,8100.0,8400.0,-800.0,-9.0,Light Onix/Cloud White/Off White,15705.0,2020-08-06,18000.0,6500.0,3700.0,12600.0,54.9,9.0,-48.7,10900.0,73.0
adidas-crazy-8-adv-grey-two,adidas,crazy,adidas crazy 8 adv grey two,New,10600.0,10,8000.0,7300.0,4800.0,82.0,Grey Two/Footwear White/Hi-Res Red,12564.0,2018-04-01,10600.0,4500.0,9100.0,12100.0,13.6,13.0,-16.7,6200.0,931.0
adidas-nmd-hu-pharrell-inspiration-pack-white,adidas,nmd,adidas nmd hu pharrell inspiration pack white,New,11000.0,4.5,22200.0,34700.0,-9500.0,-47.0,Footwear White/Bold Green/Bright Yellow,26175.0,2018-11-10,48400.0,11000.0,3100.0,18900.0,71.6,1570.0,-58.4,23700.0,708.0
adidas-ultra-boost-3pt0-mystery-ink,adidas,ultra,adidas ultra boost 3.0 mystery ink,New,17200.0,9,15300.0,8400.0,-2800.0,-14.0,,18846.0,2017-07-01,31600.0,13800.0,14000.0,20400.0,18.6,24.0,-9.6,19400.0,1205.0
adidas-harden-vol-3-supernova,adidas,harden,adidas harden vol. 3 supernova,New,15800.0,12,15800.0,8700.0,0.0,0.0,Grey/Black-White,14658.0,2018-11-16,18300.0,6100.0,12700.0,18800.0,19.3,26.0,6.4,12700.0,702.0
adidas-aw-puff-trainer-alexander-wang-matte-silver,adidas,aw,adidas aw puff trainer alexander wang matte silver,New,13300.0,8,11400.0,13100.0,-2500.0,-16.0,Matte Silver/Matte Silver/Core Black,26175.0,2019-12-06,57000.0,9100.0,8700.0,18000.0,35.2,231.0,-49.6,17100.0,317.0
adidas-predator-19-25-years,adidas,predator,adidas predator 19+ 25 years,New,14900.0,9,28500.0,,0.0,0.0,Core Black/Cloud White/Red,36645.0,2019-12-07,14900.0,14900.0,13400.0,16400.0,,1.0,-59.8,14900.0,316.0
adidas-350-black-orange-yellow,adidas,350,adidas 350 black orange yellow,New,4800.0,10.5,,,0.0,0.0,Core Black/Orange/Equipment Yellow,9423.0,2018-05-19,4800.0,4800.0,4400.0,5300.0,,1.0,-50.0,4800.0,883.0
adidas-zx-2k-boost-solar-yellow-hi-res-red,adidas,zx,adidas zx 2k boost solar yellow hi res red,New,14300.0,10.5,14300.0,12600.0,0.0,0.0,Solar Yellow/Cloud White/Hi-Res Red,15705.0,2020-08-01,36900.0,8600.0,11900.0,16700.0,16.8,87.0,-10.0,18200.0,78.0
adidas-nmd-xr1-winter-beige,adidas,nmd,adidas nmd xr1 winter beige,New,9700.0,9,11600.0,5000.0,-4000.0,-29.0,,17799.0,2017-12-01,13800.0,5800.0,6800.0,12700.0,30.1,6.0,-45.9,8000.0,1052.0
adidas-crazy-byw-wall-way,adidas,crazy,adidas crazy byw x wall way,New,14800.0,9.5,18000.0,9000.0,0.0,0.0,Core Black/Cloud White/Orange,20940.0,2018-12-01,14800.0,10600.0,13000.0,16600.0,12.4,4.0,-30.0,13800.0,687.0
adidas-torsion-black-multicolor,adidas,torsion,adidas torsion x black multicolor,New,8800.0,10.5,12500.0,8400.0,1400.0,18.0,Black/Grey Six-Hi-Res Yellow,18846.0,2019-09-14,17500.0,2700.0,5600.0,11900.0,36.1,33.0,-54.1,11300.0,400.0
adidas-pod-s3-1-core-black-real-lilac,adidas,pod,adidas pod s3.1 core black real lilac,New,3200.0,9.5,8400.0,3100.0,600.0,20.0,Core Black/Real Lilac/Shock Red,10470.0,2018-12-15,8900.0,2700.0,2500.0,3900.0,21.8,22.0,-70.0,3900.0,673.0
adidas-iniki-runner-solar-yellow,adidas,iniki,adidas iniki runner solar yellow,New,15500.0,9.5,10600.0,13700.0,-2400.0,-14.0,,12564.0,2017-04-20,20900.0,4700.0,11100.0,20000.0,28.8,29.0,22.5,12000.0,1277.0
adidas-ultra-boost-uncaged-tech-earth,adidas,ultra,adidas ultra boost uncaged tech earth,New,10100.0,11.5,16000.0,8400.0,-5700.0,-37.0,,18846.0,2016-07-27,15900.0,10100.0,7700.0,12400.0,23.0,5.0,-47.2,13800.0,1544.0
adidas-nmd-r1-speckle-pack-black,adidas,nmd,adidas nmd r1 speckle pack black,New,12200.0,8.5,,10500.0,-1500.0,-12.0,Core Black/Core Black/Grey Four,13611.0,2019-04-04,15900.0,8200.0,9500.0,14800.0,22.0,13.0,-11.5,12700.0,563.0
adidas-rising-star-x-r1-never-made-pack,adidas,rising,adidas rising star x r1 never made pack,New,3700.0,11,4200.0,4100.0,-800.0,-19.0,Silver Metallic/Collegiate Red/Footwear White,18322.5,2018-10-24,13200.0,3700.0,2200.0,5300.0,43.6,53.0,-80.0,6900.0,725.0
adidas-js-wings-2-money,adidas,js,adidas js wings 2.0 money,New,26400.0,10.5,,15800.0,0.0,0.0,White Vapour/Aloe/White Vapour,20940.0,2013-10-15,26400.0,26400.0,23800.0,29000.0,,1.0,25.1,26400.0,2560.0
adidas-dame-dolla-night-cargo,adidas,dame,adidas dame dolla night cargo,New,10500.0,10.5,10500.0,4000.0,5200.0,98.0,Night Cargo/Core Black/Hi Res Red,13087.5,2018-03-03,10500.0,5300.0,8100.0,12900.0,23.1,3.0,-20.8,8700.0,960.0
adidas-ultra-boost-4-parley-carbon-blue-spirit,adidas,ultra,adidas ultra boost 4.0 parley carbon blue spirit,New,18500.0,7.5,13300.0,15200.0,2700.0,17.0,Footwear White/Carbon/Blue Spirit,18846.0,2018-06-27,27500.0,8500.0,14600.0,22400.0,21.2,330.0,-2.8,13500.0,844.0
adidas-falcon-triple-blue-w,adidas,falcon,adidas falcon triple blue (w),New,6700.0,8,,5100.0,1400.0,26.0,Blue Tint/Global Blue/Real Blue,10470.0,2019-06-01,6700.0,5300.0,6100.0,7300.0,9.7,3.0,-37.0,5700.0,505.0
adidas-stan-smith-crystal-white-black,adidas,stan,adidas stan smith crystal white black,New,4800.0,6,,8400.0,0.0,0.0,Crystal White/Crystal White/Core Black,8376.0,,4800.0,4800.0,4400.0,5300.0,,1.0,-43.8,4800.0,
adidas-ultra-boost-a-kind-of-guise-navy,adidas,ultra,adidas ultra boost a kind of guise navy,New,58000.0,10.5,49400.0,31600.0,14500.0,33.0,Navy/Beige/White,26907.9,2018-07-29,89600.0,33400.0,40000.0,76000.0,31.2,12.0,114.0,52600.0,812.0
adidas-solar-hu-glide-human-made,adidas,solar,adidas solar hu glide human made,New,26400.0,5,36400.0,36800.0,-22100.0,-46.0,White/Blue/Black,18846.0,2019-05-03,63300.0,8500.0,12100.0,40700.0,54.5,20.0,38.9,37100.0,534.0
adidas-i-5923-collegiate-burgundy,adidas,i-5923,adidas i-5923 collegiate burgundy,New,8500.0,9.5,7000.0,4200.0,-2100.0,-20.0,Collegiate Burgundy/Grey Three/Footwear White,13611.0,2018-02-15,10600.0,6400.0,7100.0,9900.0,16.0,10.0,-38.5,8200.0,976.0
adidas-terrex-free-hiker-gore-tex-charcoal-glow-blue,adidas,terrex,adidas terrex free hiker gore-tex charcoal glow blue (w),New,13800.0,7.5W,26400.0,8200.0,-4200.0,-24.0,Charcoal Solid Grey/Grey Two/Glow Blue,26175.0,2019-09-02,18000.0,10600.0,11000.0,16500.0,19.8,4.0,-48.0,14500.0,412.0
adidas-pureboost-atr-grey,adidas,pureboost,adidas pureboost atr grey,New,8900.0,9,10100.0,4700.0,0.0,0.0,Running White/Core Black/Grey,16752.0,2017-09-20,8900.0,8900.0,8100.0,9700.0,,1.0,-47.5,8900.0,1124.0
adidas-ultra-boost-2019-black-white-solar-orange,adidas,ultra,adidas ultra boost 2019 black white solar orange,New,9900.0,12.5,9000.0,9400.0,800.0,8.0,Core Black/Cloud White/Solar Orange,18846.0,2019-01-01,18000.0,6700.0,9000.0,10700.0,9.0,310.0,-48.3,9500.0,656.0
adidas-yeezy-boost-750-chocolate-light-brown-gum,adidas,yeezy,adidas yeezy boost 750 light brown gum (chocolate),New,91400.0,8.5,68500.0,134900.0,600.0,1.0,,36645.0,2016-10-15,152900.0,54900.0,77700.0,105100.0,15.0,304.0,147.7,87900.0,1464.0
adidas-zx-930-x-eqt-never-made-pack,adidas,zx,adidas zx 930 x eqt never made pack,New,5800.0,9.5,9300.0,9400.0,-8600.0,-60.0,Future Hydro/Silver Metallic/Ash Silver,20416.5,2018-10-24,16700.0,5300.0,1900.0,9700.0,66.4,13.0,-71.8,11100.0,725.0
adidas-nite-jogger-og-3m,adidas,nite,adidas nite jogger og 3m,New,6800.0,8,9500.0,5700.0,-3800.0,-36.0,Supplier Colour/Supplier Colour/Supplier Colour,10470.0,2019-10-26,10700.0,5200.0,5100.0,8600.0,26.3,36.0,-35.5,6600.0,358.0
adidas-eqt-support-adv-greythree-cloud-white,adidas,eqt,adidas eqt support adv greythree cloud white,New,9100.0,9.5,9000.0,,0.0,0.0,Grey Three/Cloud White/Core Black,11517.0,2017-01-01,9100.0,9100.0,8300.0,10100.0,,1.0,-21.5,9100.0,1386.0
adidas-lxcon-triple-white,adidas,lxcon,adidas lxcon triple white,New,13500.0,9,12500.0,4500.0,7700.0,133.0,Footwear White/Footwear White/Footwear White,12564.0,2019-03-23,13500.0,5800.0,10600.0,16500.0,22.0,5.0,6.6,8800.0,575.0
